,general_esg_interest,esg_investment,renewable_energy,climate_topics,vix,gp
2024-03-25,-0.21372200741347003,0.2020688920923145,-0.07033246473046484,-0.18669889092425787,-0.003828498401865388,0.0017049580961206808
2024-04-01,-0.09270161166568136,-0.2112645297900304,0.017423250768260495,0.18022619563855727,0.2321291625390871,-0.01081439550990104
2024-04-08,-0.10239720632300653,0.006542087387272466,0.036870430776834606,0.019052804613316265,0.07985020115209562,0.0002808893200153227
2024-04-15,0.10239720632300653,0.008533005066773014,0.08653149688050672,0.1462840413803003,0.08087808559929699,-0.0021694313120070273
2024-04-22,-0.08747072474816586,0.00898443795213466,0.03910673232197167,0.9994022737580271,-0.1966862389937517,-0.0005565179048683498
2024-04-29,-0.15000634245462985,-0.10136627702704115,-0.04676430928654174,-0.9934849586052102,-0.10246174246262574,-0.006536369660818455
2024-05-06,0.02065907466536543,-0.004074113087613407,-0.02961040456887165,0.07418562299528449,-0.06968121544344441,0.003390641902246673
2024-05-13,0.0,-0.12896852082795823,-0.08863083670028511,-0.15949674770768482,-0.04462154670165852,6.010829834562914e-08
2024-05-20,0.0,0.033828878604505896,-0.07078053942713221,-0.102010403706659,-0.005004125695390882,-0.001171929514521981
2024-05-27,-0.03449643574347583,-0.10109904022981475,-0.14068525643907406,-0.1692479857428609,0.08298405245544349,-0.014575388804590264
2024-06-03,0.2194565210878523,0.11441271531968361,-0.009131399975703522,-0.061801074443787574,-0.05417955148077125,0.012624838370724955
2024-06-10,-0.05930287120392341,0.10665385607818373,-0.10889563557729891,-0.13515503603605486,0.03600651151951917,-0.011547689498279091
2024-06-17,-0.27428297587441874,0.07179441271768933,-0.09004986456338004,-0.12154770452930308,0.042654025936928575,0.00671797445730231
2024-06-24,0.1486257617339657,-1.111322207862962,0.009950987716560444,0.0,-0.057575775747238156,0.005779033636098047
2024-07-01,-0.1486257617339657,0.896711193856423,-0.14247826254973686,-0.03926101188546127,0.0032154311255849777,-0.010872977439340747
2024-07-08,0.1486257617339657,0.07619888508068023,0.16813194292844624,0.06491469226417079,-0.0016025244249144865,0.01491116954005842
2024-07-15,0.03449643574347583,-1.146764411210724,-0.012868584753091975,-0.13721902611869527,0.3258427293087307,-0.004394556399887506
2024-07-22,0.03226926056878554,0.5047338210175508,0.02900379232987656,-0.01481725419027787,-0.007869313832502889,-0.0011325198572048204
2024-07-29,-0.0492200364066262,0.8200159170818089,-0.06713452155926787,-0.048867824730625266,0.4270897047391622,-0.008898799742373863
2024-08-05,0.06258157147700305,-0.2519481480637576,-0.006903432389463227,0.007435252504766139,-0.12911494780763355,0.006330695015377876
2024-08-12,0.028579206919974176,-0.12130437447039083,0.012347090560116255,0.009662512291084058,-0.2734413558673253,0.002782687600861075
2024-08-19,-0.1627112002173139,0.16489272125658527,0.11510901764370685,0.11889164797957741,0.071621584613625,0.0063967195141703004
2024-08-26,0.23978654013094314,0.07208923294774927,0.05273308945108631,0.23518990018616773,-0.05422444358724665,-0.007094913758645487
2024-09-02,-0.1535125176474561,-0.07257751435296989,-0.06927289624247956,0.041721047651335365,0.4919999440511067,0.009871438534904728
2024-09-09,0.018622086586185693,0.023459779987502982,0.18667976077226367,0.03707521170340803,-0.2600536154186729,0.00028968793266553883
2024-09-16,0.14945456752278208,0.1908361201959447,0.023744649380421496,0.008658495467753546,-0.024758445690491904,-0.0038365843965602504
2024-09-23,-0.2003459146777533,-0.16163659002726027,0.015668952726671275,0.18748691335588466,0.05015476687770337,0.010290633490903377
2024-09-30,0.050891347154971234,0.09051479463844492,0.006317036537261196,0.012740404273399323,0.13266510150109245,-0.015940102678631784
2024-10-07,-0.18842315140125576,-0.01620191377146185,0.02704411631506624,0.2628191201214231,0.0650702789991473,0.00470851299606841
2024-10-14,-0.030704314064321947,-0.017649011660519964,-0.021441743542939335,-0.299486085192866,-0.11876825545272407,-0.0007214532387306875
2024-10-21,0.13373968256713065,0.14405265938453587,0.09975720617891011,0.06843702500621784,0.12756512198938053,0.004130111311381178
2024-10-28,-0.2052901043874671,-0.17191419373837752,-0.04010034890538764,-0.03177005993477492,0.0762419696447294,-0.0033143735499671888
2024-11-04,0.16823611831060625,-0.02123514309529617,-0.009211321400706721,0.07103107182023605,-0.31718463649795436,0.0060406397319506255
2024-11-11,-0.04002135383676819,0.2354101831248026,0.06340257225282923,0.08049756332746878,0.08032127462980498,0.00024068920696515908
2024-11-18,0.07451778958024402,-0.1588593157268246,0.05372111042886966,0.04090981986390293,-0.05576206025803809,0.001490642196747943
2024-11-25,-0.21637862519808593,-0.003515908092657616,-0.4612977416280721,-0.3955270205380222,-0.11351703203532248,0.002734262099320584
2024-12-02,0.30324753174936747,-0.5934905285976457,0.5005830356722276,0.4228371084878355,-0.05477422343311167,-0.002487889314162925
2024-12-09,-0.22307620671177775,0.5008526901966879,-0.0817058872477981,-0.07456082987293995,0.0814408711489707,-0.003954245543748603
2024-12-16,-0.21811838338745915,-0.02248094960916619,-0.1852540728731443,-0.27852479889704806,0.3294714013383897,-0.0048595776458955214
2024-12-23,-0.06084846748875972,-1.1348030545490735,-0.6845412862179648,-0.49903624248672696,-0.13126365582622268,-0.005079680973786333
2024-12-30,-0.0829925687371309,-0.5429292044472518,0.14281252975055173,0.09240359086149515,0.011285225934416943,-0.0066868466656741345
2025-01-06,0.4070059413768685,1.5865844672750218,0.5259105837739515,0.7561068330066498,0.21140743534909623,0.00040032258393496445
